"run" "growth_rate" "warfare_pressure" "carrying_capacity" "yearly_warfare_mortality" "sizeX" "allow_matrilocal" "matrilocal_pressure" "change_residence_pause" "sizeY" "newborn_male_bias" "preferred_marriage_weight"
453 0.6 100 500 0.035 3 1 0 0 10 116 0.5
454 0.7 100 500 0.035 3 1 0 0 10 116 0.5
455 0.8 100 500 0.035 3 1 0 0 10 116 0.5
456 0.4 200 500 0.035 3 1 0 0 10 116 0.5
457 0.5 200 500 0.035 3 1 0 0 10 116 0.5
458 0.6 200 500 0.035 3 1 0 0 10 116 0.5
459 0.7 200 500 0.035 3 1 0 0 10 116 0.5
460 0.8 200 500 0.035 3 1 0 0 10 116 0.5
461 0.4 300 500 0.035 3 1 0 0 10 116 0.5
462 0.5 300 500 0.035 3 1 0 0 10 116 0.5
463 0.6 300 500 0.035 3 1 0 0 10 116 0.5
464 0.7 300 500 0.035 3 1 0 0 10 116 0.5
465 0.8 300 500 0.035 3 1 0 0 10 116 0.5
466 0.4 100 1000 0.035 3 1 0 0 10 116 0.5
467 0.5 100 1000 0.035 3 1 0 0 10 116 0.5
468 0.6 100 1000 0.035 3 1 0 0 10 116 0.5
469 0.7 100 1000 0.035 3 1 0 0 10 116 0.5
470 0.8 100 1000 0.035 3 1 0 0 10 116 0.5
471 0.4 200 1000 0.035 3 1 0 0 10 116 0.5
472 0.5 200 1000 0.035 3 1 0 0 10 116 0.5
473 0.6 200 1000 0.035 3 1 0 0 10 116 0.5
474 0.7 200 1000 0.035 3 1 0 0 10 116 0.5
475 0.8 200 1000 0.035 3 1 0 0 10 116 0.5
476 0.4 300 1000 0.035 3 1 0 0 10 116 0.5
477 0.5 300 1000 0.035 3 1 0 0 10 116 0.5
478 0.6 300 1000 0.035 3 1 0 0 10 116 0.5
479 0.7 300 1000 0.035 3 1 0 0 10 116 0.5
480 0.8 300 1000 0.035 3 1 0 0 10 116 0.5
481 0.4 100 500 0.045 3 1 0 0 10 116 0.5
482 0.5 100 500 0.045 3 1 0 0 10 116 0.5
483 0.6 100 500 0.045 3 1 0 0 10 116 0.5
484 0.7 100 500 0.045 3 1 0 0 10 116 0.5
485 0.8 100 500 0.045 3 1 0 0 10 116 0.5
486 0.4 200 500 0.045 3 1 0 0 10 116 0.5
487 0.5 200 500 0.045 3 1 0 0 10 116 0.5
488 0.6 200 500 0.045 3 1 0 0 10 116 0.5
489 0.7 200 500 0.045 3 1 0 0 10 116 0.5
490 0.8 200 500 0.045 3 1 0 0 10 116 0.5
491 0.4 300 500 0.045 3 1 0 0 10 116 0.5
492 0.5 300 500 0.045 3 1 0 0 10 116 0.5
493 0.6 300 500 0.045 3 1 0 0 10 116 0.5
494 0.7 300 500 0.045 3 1 0 0 10 116 0.5
495 0.8 300 500 0.045 3 1 0 0 10 116 0.5
496 0.4 100 1000 0.045 3 1 0 0 10 116 0.5
497 0.5 100 1000 0.045 3 1 0 0 10 116 0.5
498 0.6 100 1000 0.045 3 1 0 0 10 116 0.5
499 0.7 100 1000 0.045 3 1 0 0 10 116 0.5
500 0.8 100 1000 0.045 3 1 0 0 10 116 0.5
501 0.4 200 1000 0.045 3 1 0 0 10 116 0.5
502 0.5 200 1000 0.045 3 1 0 0 10 116 0.5
503 0.6 200 1000 0.045 3 1 0 0 10 116 0.5
504 0.7 200 1000 0.045 3 1 0 0 10 116 0.5
505 0.8 200 1000 0.045 3 1 0 0 10 116 0.5
506 0.4 300 1000 0.045 3 1 0 0 10 116 0.5
507 0.5 300 1000 0.045 3 1 0 0 10 116 0.5
508 0.6 300 1000 0.045 3 1 0 0 10 116 0.5
509 0.7 300 1000 0.045 3 1 0 0 10 116 0.5
510 0.8 300 1000 0.045 3 1 0 0 10 116 0.5
511 0.4 100 500 0.055 3 1 0 0 10 116 0.5
512 0.5 100 500 0.055 3 1 0 0 10 116 0.5
513 0.6 100 500 0.055 3 1 0 0 10 116 0.5
514 0.7 100 500 0.055 3 1 0 0 10 116 0.5
515 0.8 100 500 0.055 3 1 0 0 10 116 0.5
516 0.4 200 500 0.055 3 1 0 0 10 116 0.5
517 0.5 200 500 0.055 3 1 0 0 10 116 0.5
518 0.6 200 500 0.055 3 1 0 0 10 116 0.5
519 0.7 200 500 0.055 3 1 0 0 10 116 0.5
520 0.8 200 500 0.055 3 1 0 0 10 116 0.5
521 0.4 300 500 0.055 3 1 0 0 10 116 0.5
522 0.5 300 500 0.055 3 1 0 0 10 116 0.5
523 0.6 300 500 0.055 3 1 0 0 10 116 0.5
524 0.7 300 500 0.055 3 1 0 0 10 116 0.5
525 0.8 300 500 0.055 3 1 0 0 10 116 0.5
526 0.4 100 1000 0.055 3 1 0 0 10 116 0.5
527 0.5 100 1000 0.055 3 1 0 0 10 116 0.5
528 0.6 100 1000 0.055 3 1 0 0 10 116 0.5
529 0.7 100 1000 0.055 3 1 0 0 10 116 0.5
530 0.8 100 1000 0.055 3 1 0 0 10 116 0.5
531 0.4 200 1000 0.055 3 1 0 0 10 116 0.5
532 0.5 200 1000 0.055 3 1 0 0 10 116 0.5
533 0.6 200 1000 0.055 3 1 0 0 10 116 0.5
534 0.7 200 1000 0.055 3 1 0 0 10 116 0.5
535 0.8 200 1000 0.055 3 1 0 0 10 116 0.5
536 0.4 300 1000 0.055 3 1 0 0 10 116 0.5
537 0.5 300 1000 0.055 3 1 0 0 10 116 0.5
538 0.6 300 1000 0.055 3 1 0 0 10 116 0.5
539 0.7 300 1000 0.055 3 1 0 0 10 116 0.5
540 0.8 300 1000 0.055 3 1 0 0 10 116 0.5
541 0.4 100 500 0.005 1 1 0 0 10 116 0.6
542 0.5 100 500 0.005 1 1 0 0 10 116 0.6
543 0.6 100 500 0.005 1 1 0 0 10 116 0.6
544 0.7 100 500 0.005 1 1 0 0 10 116 0.6
545 0.8 100 500 0.005 1 1 0 0 10 116 0.6
546 0.4 200 500 0.005 1 1 0 0 10 116 0.6
547 0.5 200 500 0.005 1 1 0 0 10 116 0.6
548 0.6 200 500 0.005 1 1 0 0 10 116 0.6
549 0.7 200 500 0.005 1 1 0 0 10 116 0.6
550 0.8 200 500 0.005 1 1 0 0 10 116 0.6
551 0.4 300 500 0.005 1 1 0 0 10 116 0.6
552 0.5 300 500 0.005 1 1 0 0 10 116 0.6
553 0.6 300 500 0.005 1 1 0 0 10 116 0.6
554 0.7 300 500 0.005 1 1 0 0 10 116 0.6
555 0.8 300 500 0.005 1 1 0 0 10 116 0.6
556 0.4 100 1000 0.005 1 1 0 0 10 116 0.6
557 0.5 100 1000 0.005 1 1 0 0 10 116 0.6
558 0.6 100 1000 0.005 1 1 0 0 10 116 0.6
559 0.7 100 1000 0.005 1 1 0 0 10 116 0.6
560 0.8 100 1000 0.005 1 1 0 0 10 116 0.6
561 0.4 200 1000 0.005 1 1 0 0 10 116 0.6
562 0.5 200 1000 0.005 1 1 0 0 10 116 0.6
563 0.6 200 1000 0.005 1 1 0 0 10 116 0.6
564 0.7 200 1000 0.005 1 1 0 0 10 116 0.6
565 0.8 200 1000 0.005 1 1 0 0 10 116 0.6
566 0.4 300 1000 0.005 1 1 0 0 10 116 0.6
567 0.5 300 1000 0.005 1 1 0 0 10 116 0.6
568 0.6 300 1000 0.005 1 1 0 0 10 116 0.6
569 0.7 300 1000 0.005 1 1 0 0 10 116 0.6
570 0.8 300 1000 0.005 1 1 0 0 10 116 0.6
571 0.4 100 500 0.015 1 1 0 0 10 116 0.6
572 0.5 100 500 0.015 1 1 0 0 10 116 0.6
573 0.6 100 500 0.015 1 1 0 0 10 116 0.6
574 0.7 100 500 0.015 1 1 0 0 10 116 0.6
575 0.8 100 500 0.015 1 1 0 0 10 116 0.6
576 0.4 200 500 0.015 1 1 0 0 10 116 0.6
577 0.5 200 500 0.015 1 1 0 0 10 116 0.6
578 0.6 200 500 0.015 1 1 0 0 10 116 0.6
579 0.7 200 500 0.015 1 1 0 0 10 116 0.6
580 0.8 200 500 0.015 1 1 0 0 10 116 0.6
581 0.4 300 500 0.015 1 1 0 0 10 116 0.6
582 0.5 300 500 0.015 1 1 0 0 10 116 0.6
583 0.6 300 500 0.015 1 1 0 0 10 116 0.6
584 0.7 300 500 0.015 1 1 0 0 10 116 0.6
585 0.8 300 500 0.015 1 1 0 0 10 116 0.6
586 0.4 100 1000 0.015 1 1 0 0 10 116 0.6
587 0.5 100 1000 0.015 1 1 0 0 10 116 0.6
588 0.6 100 1000 0.015 1 1 0 0 10 116 0.6
589 0.7 100 1000 0.015 1 1 0 0 10 116 0.6
590 0.8 100 1000 0.015 1 1 0 0 10 116 0.6
591 0.4 200 1000 0.015 1 1 0 0 10 116 0.6
592 0.5 200 1000 0.015 1 1 0 0 10 116 0.6
593 0.6 200 1000 0.015 1 1 0 0 10 116 0.6
594 0.7 200 1000 0.015 1 1 0 0 10 116 0.6
595 0.8 200 1000 0.015 1 1 0 0 10 116 0.6
596 0.4 300 1000 0.015 1 1 0 0 10 116 0.6
597 0.5 300 1000 0.015 1 1 0 0 10 116 0.6
598 0.6 300 1000 0.015 1 1 0 0 10 116 0.6
599 0.7 300 1000 0.015 1 1 0 0 10 116 0.6
600 0.8 300 1000 0.015 1 1 0 0 10 116 0.6
601 0.4 100 500 0.025 1 1 0 0 10 116 0.6
602 0.5 100 500 0.025 1 1 0 0 10 116 0.6
603 0.6 100 500 0.025 1 1 0 0 10 116 0.6
604 0.7 100 500 0.025 1 1 0 0 10 116 0.6
605 0.8 100 500 0.025 1 1 0 0 10 116 0.6
606 0.4 200 500 0.025 1 1 0 0 10 116 0.6
607 0.5 200 500 0.025 1 1 0 0 10 116 0.6
608 0.6 200 500 0.025 1 1 0 0 10 116 0.6
609 0.7 200 500 0.025 1 1 0 0 10 116 0.6
610 0.8 200 500 0.025 1 1 0 0 10 116 0.6
611 0.4 300 500 0.025 1 1 0 0 10 116 0.6
612 0.5 300 500 0.025 1 1 0 0 10 116 0.6
613 0.6 300 500 0.025 1 1 0 0 10 116 0.6
614 0.7 300 500 0.025 1 1 0 0 10 116 0.6
615 0.8 300 500 0.025 1 1 0 0 10 116 0.6
616 0.4 100 1000 0.025 1 1 0 0 10 116 0.6
617 0.5 100 1000 0.025 1 1 0 0 10 116 0.6
618 0.6 100 1000 0.025 1 1 0 0 10 116 0.6
619 0.7 100 1000 0.025 1 1 0 0 10 116 0.6
620 0.8 100 1000 0.025 1 1 0 0 10 116 0.6
621 0.4 200 1000 0.025 1 1 0 0 10 116 0.6
622 0.5 200 1000 0.025 1 1 0 0 10 116 0.6
623 0.6 200 1000 0.025 1 1 0 0 10 116 0.6
624 0.7 200 1000 0.025 1 1 0 0 10 116 0.6
625 0.8 200 1000 0.025 1 1 0 0 10 116 0.6
626 0.4 300 1000 0.025 1 1 0 0 10 116 0.6
627 0.5 300 1000 0.025 1 1 0 0 10 116 0.6
628 0.6 300 1000 0.025 1 1 0 0 10 116 0.6
629 0.7 300 1000 0.025 1 1 0 0 10 116 0.6
630 0.8 300 1000 0.025 1 1 0 0 10 116 0.6
631 0.4 100 500 0.035 1 1 0 0 10 116 0.6
632 0.5 100 500 0.035 1 1 0 0 10 116 0.6
633 0.6 100 500 0.035 1 1 0 0 10 116 0.6
634 0.7 100 500 0.035 1 1 0 0 10 116 0.6
635 0.8 100 500 0.035 1 1 0 0 10 116 0.6
636 0.4 200 500 0.035 1 1 0 0 10 116 0.6
637 0.5 200 500 0.035 1 1 0 0 10 116 0.6
638 0.6 200 500 0.035 1 1 0 0 10 116 0.6
639 0.7 200 500 0.035 1 1 0 0 10 116 0.6
640 0.8 200 500 0.035 1 1 0 0 10 116 0.6
641 0.4 300 500 0.035 1 1 0 0 10 116 0.6
642 0.5 300 500 0.035 1 1 0 0 10 116 0.6
643 0.6 300 500 0.035 1 1 0 0 10 116 0.6
644 0.7 300 500 0.035 1 1 0 0 10 116 0.6
645 0.8 300 500 0.035 1 1 0 0 10 116 0.6
646 0.4 100 1000 0.035 1 1 0 0 10 116 0.6
647 0.5 100 1000 0.035 1 1 0 0 10 116 0.6
648 0.6 100 1000 0.035 1 1 0 0 10 116 0.6
649 0.7 100 1000 0.035 1 1 0 0 10 116 0.6
650 0.8 100 1000 0.035 1 1 0 0 10 116 0.6
651 0.4 200 1000 0.035 1 1 0 0 10 116 0.6
652 0.5 200 1000 0.035 1 1 0 0 10 116 0.6
653 0.6 200 1000 0.035 1 1 0 0 10 116 0.6
654 0.7 200 1000 0.035 1 1 0 0 10 116 0.6
655 0.8 200 1000 0.035 1 1 0 0 10 116 0.6
656 0.4 300 1000 0.035 1 1 0 0 10 116 0.6
657 0.5 300 1000 0.035 1 1 0 0 10 116 0.6
658 0.6 300 1000 0.035 1 1 0 0 10 116 0.6
659 0.7 300 1000 0.035 1 1 0 0 10 116 0.6
660 0.8 300 1000 0.035 1 1 0 0 10 116 0.6
661 0.4 100 500 0.045 1 1 0 0 10 116 0.6
662 0.5 100 500 0.045 1 1 0 0 10 116 0.6
663 0.6 100 500 0.045 1 1 0 0 10 116 0.6
664 0.7 100 500 0.045 1 1 0 0 10 116 0.6
665 0.8 100 500 0.045 1 1 0 0 10 116 0.6
666 0.4 200 500 0.045 1 1 0 0 10 116 0.6
667 0.5 200 500 0.045 1 1 0 0 10 116 0.6
668 0.6 200 500 0.045 1 1 0 0 10 116 0.6
669 0.7 200 500 0.045 1 1 0 0 10 116 0.6
670 0.8 200 500 0.045 1 1 0 0 10 116 0.6
671 0.4 300 500 0.045 1 1 0 0 10 116 0.6
672 0.5 300 500 0.045 1 1 0 0 10 116 0.6
673 0.6 300 500 0.045 1 1 0 0 10 116 0.6
674 0.7 300 500 0.045 1 1 0 0 10 116 0.6
675 0.8 300 500 0.045 1 1 0 0 10 116 0.6
676 0.4 100 1000 0.045 1 1 0 0 10 116 0.6
677 0.5 100 1000 0.045 1 1 0 0 10 116 0.6
678 0.6 100 1000 0.045 1 1 0 0 10 116 0.6
679 0.7 100 1000 0.045 1 1 0 0 10 116 0.6
680 0.8 100 1000 0.045 1 1 0 0 10 116 0.6
681 0.4 200 1000 0.045 1 1 0 0 10 116 0.6
682 0.5 200 1000 0.045 1 1 0 0 10 116 0.6
683 0.6 200 1000 0.045 1 1 0 0 10 116 0.6
684 0.7 200 1000 0.045 1 1 0 0 10 116 0.6
685 0.8 200 1000 0.045 1 1 0 0 10 116 0.6
686 0.4 300 1000 0.045 1 1 0 0 10 116 0.6
687 0.5 300 1000 0.045 1 1 0 0 10 116 0.6
688 0.6 300 1000 0.045 1 1 0 0 10 116 0.6
689 0.7 300 1000 0.045 1 1 0 0 10 116 0.6
690 0.8 300 1000 0.045 1 1 0 0 10 116 0.6
691 0.4 100 500 0.055 1 1 0 0 10 116 0.6
692 0.5 100 500 0.055 1 1 0 0 10 116 0.6
693 0.6 100 500 0.055 1 1 0 0 10 116 0.6
694 0.7 100 500 0.055 1 1 0 0 10 116 0.6
695 0.8 100 500 0.055 1 1 0 0 10 116 0.6
696 0.4 200 500 0.055 1 1 0 0 10 116 0.6
697 0.5 200 500 0.055 1 1 0 0 10 116 0.6
698 0.6 200 500 0.055 1 1 0 0 10 116 0.6
699 0.7 200 500 0.055 1 1 0 0 10 116 0.6
700 0.8 200 500 0.055 1 1 0 0 10 116 0.6
701 0.4 300 500 0.055 1 1 0 0 10 116 0.6
702 0.5 300 500 0.055 1 1 0 0 10 116 0.6
703 0.6 300 500 0.055 1 1 0 0 10 116 0.6
704 0.7 300 500 0.055 1 1 0 0 10 116 0.6
705 0.8 300 500 0.055 1 1 0 0 10 116 0.6
706 0.4 100 1000 0.055 1 1 0 0 10 116 0.6
707 0.5 100 1000 0.055 1 1 0 0 10 116 0.6
708 0.6 100 1000 0.055 1 1 0 0 10 116 0.6
709 0.7 100 1000 0.055 1 1 0 0 10 116 0.6
710 0.8 100 1000 0.055 1 1 0 0 10 116 0.6
711 0.4 200 1000 0.055 1 1 0 0 10 116 0.6
712 0.5 200 1000 0.055 1 1 0 0 10 116 0.6
713 0.6 200 1000 0.055 1 1 0 0 10 116 0.6
714 0.7 200 1000 0.055 1 1 0 0 10 116 0.6
715 0.8 200 1000 0.055 1 1 0 0 10 116 0.6
716 0.4 300 1000 0.055 1 1 0 0 10 116 0.6
717 0.5 300 1000 0.055 1 1 0 0 10 116 0.6
718 0.6 300 1000 0.055 1 1 0 0 10 116 0.6
719 0.7 300 1000 0.055 1 1 0 0 10 116 0.6
720 0.8 300 1000 0.055 1 1 0 0 10 116 0.6
721 0.4 100 500 0.005 2 1 0 0 10 116 0.6
722 0.5 100 500 0.005 2 1 0 0 10 116 0.6
723 0.6 100 500 0.005 2 1 0 0 10 116 0.6
724 0.7 100 500 0.005 2 1 0 0 10 116 0.6
725 0.8 100 500 0.005 2 1 0 0 10 116 0.6
726 0.4 200 500 0.005 2 1 0 0 10 116 0.6
727 0.5 200 500 0.005 2 1 0 0 10 116 0.6
728 0.6 200 500 0.005 2 1 0 0 10 116 0.6
729 0.7 200 500 0.005 2 1 0 0 10 116 0.6
730 0.8 200 500 0.005 2 1 0 0 10 116 0.6
731 0.4 300 500 0.005 2 1 0 0 10 116 0.6
732 0.5 300 500 0.005 2 1 0 0 10 116 0.6
733 0.6 300 500 0.005 2 1 0 0 10 116 0.6
734 0.7 300 500 0.005 2 1 0 0 10 116 0.6
735 0.8 300 500 0.005 2 1 0 0 10 116 0.6
736 0.4 100 1000 0.005 2 1 0 0 10 116 0.6
737 0.5 100 1000 0.005 2 1 0 0 10 116 0.6
738 0.6 100 1000 0.005 2 1 0 0 10 116 0.6
739 0.7 100 1000 0.005 2 1 0 0 10 116 0.6
740 0.8 100 1000 0.005 2 1 0 0 10 116 0.6
741 0.4 200 1000 0.005 2 1 0 0 10 116 0.6
742 0.5 200 1000 0.005 2 1 0 0 10 116 0.6
743 0.6 200 1000 0.005 2 1 0 0 10 116 0.6
744 0.7 200 1000 0.005 2 1 0 0 10 116 0.6
745 0.8 200 1000 0.005 2 1 0 0 10 116 0.6
746 0.4 300 1000 0.005 2 1 0 0 10 116 0.6
747 0.5 300 1000 0.005 2 1 0 0 10 116 0.6
748 0.6 300 1000 0.005 2 1 0 0 10 116 0.6
749 0.7 300 1000 0.005 2 1 0 0 10 116 0.6
750 0.8 300 1000 0.005 2 1 0 0 10 116 0.6
751 0.4 100 500 0.015 2 1 0 0 10 116 0.6
752 0.5 100 500 0.015 2 1 0 0 10 116 0.6
753 0.6 100 500 0.015 2 1 0 0 10 116 0.6
754 0.7 100 500 0.015 2 1 0 0 10 116 0.6
755 0.8 100 500 0.015 2 1 0 0 10 116 0.6
756 0.4 200 500 0.015 2 1 0 0 10 116 0.6
757 0.5 200 500 0.015 2 1 0 0 10 116 0.6
758 0.6 200 500 0.015 2 1 0 0 10 116 0.6
759 0.7 200 500 0.015 2 1 0 0 10 116 0.6
760 0.8 200 500 0.015 2 1 0 0 10 116 0.6
761 0.4 300 500 0.015 2 1 0 0 10 116 0.6
762 0.5 300 500 0.015 2 1 0 0 10 116 0.6
763 0.6 300 500 0.015 2 1 0 0 10 116 0.6
764 0.7 300 500 0.015 2 1 0 0 10 116 0.6
765 0.8 300 500 0.015 2 1 0 0 10 116 0.6
766 0.4 100 1000 0.015 2 1 0 0 10 116 0.6
767 0.5 100 1000 0.015 2 1 0 0 10 116 0.6
768 0.6 100 1000 0.015 2 1 0 0 10 116 0.6
769 0.7 100 1000 0.015 2 1 0 0 10 116 0.6
770 0.8 100 1000 0.015 2 1 0 0 10 116 0.6
771 0.4 200 1000 0.015 2 1 0 0 10 116 0.6
772 0.5 200 1000 0.015 2 1 0 0 10 116 0.6
773 0.6 200 1000 0.015 2 1 0 0 10 116 0.6
774 0.7 200 1000 0.015 2 1 0 0 10 116 0.6
775 0.8 200 1000 0.015 2 1 0 0 10 116 0.6
776 0.4 300 1000 0.015 2 1 0 0 10 116 0.6
777 0.5 300 1000 0.015 2 1 0 0 10 116 0.6
778 0.6 300 1000 0.015 2 1 0 0 10 116 0.6
779 0.7 300 1000 0.015 2 1 0 0 10 116 0.6
780 0.8 300 1000 0.015 2 1 0 0 10 116 0.6
781 0.4 100 500 0.025 2 1 0 0 10 116 0.6
782 0.5 100 500 0.025 2 1 0 0 10 116 0.6
783 0.6 100 500 0.025 2 1 0 0 10 116 0.6
784 0.7 100 500 0.025 2 1 0 0 10 116 0.6
785 0.8 100 500 0.025 2 1 0 0 10 116 0.6
786 0.4 200 500 0.025 2 1 0 0 10 116 0.6
787 0.5 200 500 0.025 2 1 0 0 10 116 0.6
788 0.6 200 500 0.025 2 1 0 0 10 116 0.6
789 0.7 200 500 0.025 2 1 0 0 10 116 0.6
790 0.8 200 500 0.025 2 1 0 0 10 116 0.6
791 0.4 300 500 0.025 2 1 0 0 10 116 0.6
792 0.5 300 500 0.025 2 1 0 0 10 116 0.6
793 0.6 300 500 0.025 2 1 0 0 10 116 0.6
794 0.7 300 500 0.025 2 1 0 0 10 116 0.6
795 0.8 300 500 0.025 2 1 0 0 10 116 0.6
796 0.4 100 1000 0.025 2 1 0 0 10 116 0.6
797 0.5 100 1000 0.025 2 1 0 0 10 116 0.6
798 0.6 100 1000 0.025 2 1 0 0 10 116 0.6
799 0.7 100 1000 0.025 2 1 0 0 10 116 0.6
800 0.8 100 1000 0.025 2 1 0 0 10 116 0.6
801 0.4 200 1000 0.025 2 1 0 0 10 116 0.6
802 0.5 200 1000 0.025 2 1 0 0 10 116 0.6
803 0.6 200 1000 0.025 2 1 0 0 10 116 0.6
804 0.7 200 1000 0.025 2 1 0 0 10 116 0.6
805 0.8 200 1000 0.025 2 1 0 0 10 116 0.6
806 0.4 300 1000 0.025 2 1 0 0 10 116 0.6
807 0.5 300 1000 0.025 2 1 0 0 10 116 0.6
808 0.6 300 1000 0.025 2 1 0 0 10 116 0.6
809 0.7 300 1000 0.025 2 1 0 0 10 116 0.6
810 0.8 300 1000 0.025 2 1 0 0 10 116 0.6
811 0.4 100 500 0.035 2 1 0 0 10 116 0.6
812 0.5 100 500 0.035 2 1 0 0 10 116 0.6
813 0.6 100 500 0.035 2 1 0 0 10 116 0.6
814 0.7 100 500 0.035 2 1 0 0 10 116 0.6
815 0.8 100 500 0.035 2 1 0 0 10 116 0.6
816 0.4 200 500 0.035 2 1 0 0 10 116 0.6
817 0.5 200 500 0.035 2 1 0 0 10 116 0.6
818 0.6 200 500 0.035 2 1 0 0 10 116 0.6
819 0.7 200 500 0.035 2 1 0 0 10 116 0.6
820 0.8 200 500 0.035 2 1 0 0 10 116 0.6
821 0.4 300 500 0.035 2 1 0 0 10 116 0.6
822 0.5 300 500 0.035 2 1 0 0 10 116 0.6
823 0.6 300 500 0.035 2 1 0 0 10 116 0.6
824 0.7 300 500 0.035 2 1 0 0 10 116 0.6
825 0.8 300 500 0.035 2 1 0 0 10 116 0.6
826 0.4 100 1000 0.035 2 1 0 0 10 116 0.6
827 0.5 100 1000 0.035 2 1 0 0 10 116 0.6
828 0.6 100 1000 0.035 2 1 0 0 10 116 0.6
829 0.7 100 1000 0.035 2 1 0 0 10 116 0.6
830 0.8 100 1000 0.035 2 1 0 0 10 116 0.6
831 0.4 200 1000 0.035 2 1 0 0 10 116 0.6
832 0.5 200 1000 0.035 2 1 0 0 10 116 0.6
833 0.6 200 1000 0.035 2 1 0 0 10 116 0.6
834 0.7 200 1000 0.035 2 1 0 0 10 116 0.6
835 0.8 200 1000 0.035 2 1 0 0 10 116 0.6
836 0.4 300 1000 0.035 2 1 0 0 10 116 0.6
837 0.5 300 1000 0.035 2 1 0 0 10 116 0.6
838 0.6 300 1000 0.035 2 1 0 0 10 116 0.6
839 0.7 300 1000 0.035 2 1 0 0 10 116 0.6
840 0.8 300 1000 0.035 2 1 0 0 10 116 0.6
841 0.4 100 500 0.045 2 1 0 0 10 116 0.6
842 0.5 100 500 0.045 2 1 0 0 10 116 0.6
843 0.6 100 500 0.045 2 1 0 0 10 116 0.6
844 0.7 100 500 0.045 2 1 0 0 10 116 0.6
845 0.8 100 500 0.045 2 1 0 0 10 116 0.6
846 0.4 200 500 0.045 2 1 0 0 10 116 0.6
847 0.5 200 500 0.045 2 1 0 0 10 116 0.6
848 0.6 200 500 0.045 2 1 0 0 10 116 0.6
849 0.7 200 500 0.045 2 1 0 0 10 116 0.6
850 0.8 200 500 0.045 2 1 0 0 10 116 0.6
851 0.4 300 500 0.045 2 1 0 0 10 116 0.6
852 0.5 300 500 0.045 2 1 0 0 10 116 0.6
853 0.6 300 500 0.045 2 1 0 0 10 116 0.6
854 0.7 300 500 0.045 2 1 0 0 10 116 0.6
855 0.8 300 500 0.045 2 1 0 0 10 116 0.6
856 0.4 100 1000 0.045 2 1 0 0 10 116 0.6
857 0.5 100 1000 0.045 2 1 0 0 10 116 0.6
858 0.6 100 1000 0.045 2 1 0 0 10 116 0.6
859 0.7 100 1000 0.045 2 1 0 0 10 116 0.6
860 0.8 100 1000 0.045 2 1 0 0 10 116 0.6
861 0.4 200 1000 0.045 2 1 0 0 10 116 0.6
862 0.5 200 1000 0.045 2 1 0 0 10 116 0.6
863 0.6 200 1000 0.045 2 1 0 0 10 116 0.6
864 0.7 200 1000 0.045 2 1 0 0 10 116 0.6
865 0.8 200 1000 0.045 2 1 0 0 10 116 0.6
866 0.4 300 1000 0.045 2 1 0 0 10 116 0.6
867 0.5 300 1000 0.045 2 1 0 0 10 116 0.6
868 0.6 300 1000 0.045 2 1 0 0 10 116 0.6
869 0.7 300 1000 0.045 2 1 0 0 10 116 0.6
870 0.8 300 1000 0.045 2 1 0 0 10 116 0.6
871 0.4 100 500 0.055 2 1 0 0 10 116 0.6
872 0.5 100 500 0.055 2 1 0 0 10 116 0.6
873 0.6 100 500 0.055 2 1 0 0 10 116 0.6
874 0.7 100 500 0.055 2 1 0 0 10 116 0.6
875 0.8 100 500 0.055 2 1 0 0 10 116 0.6
876 0.4 200 500 0.055 2 1 0 0 10 116 0.6
877 0.5 200 500 0.055 2 1 0 0 10 116 0.6
878 0.6 200 500 0.055 2 1 0 0 10 116 0.6
879 0.7 200 500 0.055 2 1 0 0 10 116 0.6
880 0.8 200 500 0.055 2 1 0 0 10 116 0.6
881 0.4 300 500 0.055 2 1 0 0 10 116 0.6
882 0.5 300 500 0.055 2 1 0 0 10 116 0.6
883 0.6 300 500 0.055 2 1 0 0 10 116 0.6
884 0.7 300 500 0.055 2 1 0 0 10 116 0.6
885 0.8 300 500 0.055 2 1 0 0 10 116 0.6
886 0.4 100 1000 0.055 2 1 0 0 10 116 0.6
887 0.5 100 1000 0.055 2 1 0 0 10 116 0.6
888 0.6 100 1000 0.055 2 1 0 0 10 116 0.6
889 0.7 100 1000 0.055 2 1 0 0 10 116 0.6
890 0.8 100 1000 0.055 2 1 0 0 10 116 0.6
891 0.4 200 1000 0.055 2 1 0 0 10 116 0.6
892 0.5 200 1000 0.055 2 1 0 0 10 116 0.6
893 0.6 200 1000 0.055 2 1 0 0 10 116 0.6
894 0.7 200 1000 0.055 2 1 0 0 10 116 0.6
895 0.8 200 1000 0.055 2 1 0 0 10 116 0.6
896 0.4 300 1000 0.055 2 1 0 0 10 116 0.6
897 0.5 300 1000 0.055 2 1 0 0 10 116 0.6
898 0.6 300 1000 0.055 2 1 0 0 10 116 0.6
899 0.7 300 1000 0.055 2 1 0 0 10 116 0.6
900 0.8 300 1000 0.055 2 1 0 0 10 116 0.6
901 0.4 100 500 0.005 3 1 0 0 10 116 0.6
902 0.5 100 500 0.005 3 1 0 0 10 116 0.6
903 0.6 100 500 0.005 3 1 0 0 10 116 0.6
904 0.7 100 500 0.005 3 1 0 0 10 116 0.6
905 0.8 100 500 0.005 3 1 0 0 10 116 0.6
906 0.4 200 500 0.005 3 1 0 0 10 116 0.6
907 0.5 200 500 0.005 3 1 0 0 10 116 0.6
