"run" "growth_rate" "warfare_pressure" "carrying_capacity" "yearly_warfare_mortality" "sizeX" "allow_matrilocal" "matrilocal_pressure" "change_residence_pause" "sizeY" "newborn_male_bias" "preferred_marriage_weight"
453 0.6 100 500 0.035 5 0 0 0 10 116 0.6
454 0.7 100 500 0.035 5 0 0 0 10 116 0.6
455 0.8 100 500 0.035 5 0 0 0 10 116 0.6
456 0.4 200 500 0.035 5 0 0 0 10 116 0.6
457 0.5 200 500 0.035 5 0 0 0 10 116 0.6
458 0.6 200 500 0.035 5 0 0 0 10 116 0.6
459 0.7 200 500 0.035 5 0 0 0 10 116 0.6
460 0.8 200 500 0.035 5 0 0 0 10 116 0.6
461 0.4 300 500 0.035 5 0 0 0 10 116 0.6
462 0.5 300 500 0.035 5 0 0 0 10 116 0.6
463 0.6 300 500 0.035 5 0 0 0 10 116 0.6
464 0.7 300 500 0.035 5 0 0 0 10 116 0.6
465 0.8 300 500 0.035 5 0 0 0 10 116 0.6
466 0.4 100 1000 0.035 5 0 0 0 10 116 0.6
467 0.5 100 1000 0.035 5 0 0 0 10 116 0.6
468 0.6 100 1000 0.035 5 0 0 0 10 116 0.6
469 0.7 100 1000 0.035 5 0 0 0 10 116 0.6
470 0.8 100 1000 0.035 5 0 0 0 10 116 0.6
471 0.4 200 1000 0.035 5 0 0 0 10 116 0.6
472 0.5 200 1000 0.035 5 0 0 0 10 116 0.6
473 0.6 200 1000 0.035 5 0 0 0 10 116 0.6
474 0.7 200 1000 0.035 5 0 0 0 10 116 0.6
475 0.8 200 1000 0.035 5 0 0 0 10 116 0.6
476 0.4 300 1000 0.035 5 0 0 0 10 116 0.6
477 0.5 300 1000 0.035 5 0 0 0 10 116 0.6
478 0.6 300 1000 0.035 5 0 0 0 10 116 0.6
479 0.7 300 1000 0.035 5 0 0 0 10 116 0.6
480 0.8 300 1000 0.035 5 0 0 0 10 116 0.6
481 0.4 100 500 0.045 5 0 0 0 10 116 0.6
482 0.5 100 500 0.045 5 0 0 0 10 116 0.6
483 0.6 100 500 0.045 5 0 0 0 10 116 0.6
484 0.7 100 500 0.045 5 0 0 0 10 116 0.6
485 0.8 100 500 0.045 5 0 0 0 10 116 0.6
486 0.4 200 500 0.045 5 0 0 0 10 116 0.6
487 0.5 200 500 0.045 5 0 0 0 10 116 0.6
488 0.6 200 500 0.045 5 0 0 0 10 116 0.6
489 0.7 200 500 0.045 5 0 0 0 10 116 0.6
490 0.8 200 500 0.045 5 0 0 0 10 116 0.6
491 0.4 300 500 0.045 5 0 0 0 10 116 0.6
492 0.5 300 500 0.045 5 0 0 0 10 116 0.6
493 0.6 300 500 0.045 5 0 0 0 10 116 0.6
494 0.7 300 500 0.045 5 0 0 0 10 116 0.6
495 0.8 300 500 0.045 5 0 0 0 10 116 0.6
496 0.4 100 1000 0.045 5 0 0 0 10 116 0.6
497 0.5 100 1000 0.045 5 0 0 0 10 116 0.6
498 0.6 100 1000 0.045 5 0 0 0 10 116 0.6
499 0.7 100 1000 0.045 5 0 0 0 10 116 0.6
500 0.8 100 1000 0.045 5 0 0 0 10 116 0.6
501 0.4 200 1000 0.045 5 0 0 0 10 116 0.6
502 0.5 200 1000 0.045 5 0 0 0 10 116 0.6
503 0.6 200 1000 0.045 5 0 0 0 10 116 0.6
504 0.7 200 1000 0.045 5 0 0 0 10 116 0.6
505 0.8 200 1000 0.045 5 0 0 0 10 116 0.6
506 0.4 300 1000 0.045 5 0 0 0 10 116 0.6
507 0.5 300 1000 0.045 5 0 0 0 10 116 0.6
508 0.6 300 1000 0.045 5 0 0 0 10 116 0.6
509 0.7 300 1000 0.045 5 0 0 0 10 116 0.6
510 0.8 300 1000 0.045 5 0 0 0 10 116 0.6
511 0.4 100 500 0.055 5 0 0 0 10 116 0.6
512 0.5 100 500 0.055 5 0 0 0 10 116 0.6
513 0.6 100 500 0.055 5 0 0 0 10 116 0.6
514 0.7 100 500 0.055 5 0 0 0 10 116 0.6
515 0.8 100 500 0.055 5 0 0 0 10 116 0.6
516 0.4 200 500 0.055 5 0 0 0 10 116 0.6
517 0.5 200 500 0.055 5 0 0 0 10 116 0.6
518 0.6 200 500 0.055 5 0 0 0 10 116 0.6
519 0.7 200 500 0.055 5 0 0 0 10 116 0.6
520 0.8 200 500 0.055 5 0 0 0 10 116 0.6
521 0.4 300 500 0.055 5 0 0 0 10 116 0.6
522 0.5 300 500 0.055 5 0 0 0 10 116 0.6
523 0.6 300 500 0.055 5 0 0 0 10 116 0.6
524 0.7 300 500 0.055 5 0 0 0 10 116 0.6
525 0.8 300 500 0.055 5 0 0 0 10 116 0.6
526 0.4 100 1000 0.055 5 0 0 0 10 116 0.6
527 0.5 100 1000 0.055 5 0 0 0 10 116 0.6
528 0.6 100 1000 0.055 5 0 0 0 10 116 0.6
529 0.7 100 1000 0.055 5 0 0 0 10 116 0.6
530 0.8 100 1000 0.055 5 0 0 0 10 116 0.6
531 0.4 200 1000 0.055 5 0 0 0 10 116 0.6
532 0.5 200 1000 0.055 5 0 0 0 10 116 0.6
533 0.6 200 1000 0.055 5 0 0 0 10 116 0.6
534 0.7 200 1000 0.055 5 0 0 0 10 116 0.6
535 0.8 200 1000 0.055 5 0 0 0 10 116 0.6
536 0.4 300 1000 0.055 5 0 0 0 10 116 0.6
537 0.5 300 1000 0.055 5 0 0 0 10 116 0.6
538 0.6 300 1000 0.055 5 0 0 0 10 116 0.6
539 0.7 300 1000 0.055 5 0 0 0 10 116 0.6
540 0.8 300 1000 0.055 5 0 0 0 10 116 0.6
541 0.4 100 500 0.005 5 1 0 0 10 116 0.6
542 0.5 100 500 0.005 5 1 0 0 10 116 0.6
543 0.6 100 500 0.005 5 1 0 0 10 116 0.6
544 0.7 100 500 0.005 5 1 0 0 10 116 0.6
545 0.8 100 500 0.005 5 1 0 0 10 116 0.6
546 0.4 200 500 0.005 5 1 0 0 10 116 0.6
547 0.5 200 500 0.005 5 1 0 0 10 116 0.6
548 0.6 200 500 0.005 5 1 0 0 10 116 0.6
549 0.7 200 500 0.005 5 1 0 0 10 116 0.6
550 0.8 200 500 0.005 5 1 0 0 10 116 0.6
551 0.4 300 500 0.005 5 1 0 0 10 116 0.6
552 0.5 300 500 0.005 5 1 0 0 10 116 0.6
553 0.6 300 500 0.005 5 1 0 0 10 116 0.6
554 0.7 300 500 0.005 5 1 0 0 10 116 0.6
555 0.8 300 500 0.005 5 1 0 0 10 116 0.6
556 0.4 100 1000 0.005 5 1 0 0 10 116 0.6
557 0.5 100 1000 0.005 5 1 0 0 10 116 0.6
558 0.6 100 1000 0.005 5 1 0 0 10 116 0.6
559 0.7 100 1000 0.005 5 1 0 0 10 116 0.6
560 0.8 100 1000 0.005 5 1 0 0 10 116 0.6
561 0.4 200 1000 0.005 5 1 0 0 10 116 0.6
562 0.5 200 1000 0.005 5 1 0 0 10 116 0.6
563 0.6 200 1000 0.005 5 1 0 0 10 116 0.6
564 0.7 200 1000 0.005 5 1 0 0 10 116 0.6
565 0.8 200 1000 0.005 5 1 0 0 10 116 0.6
566 0.4 300 1000 0.005 5 1 0 0 10 116 0.6
567 0.5 300 1000 0.005 5 1 0 0 10 116 0.6
568 0.6 300 1000 0.005 5 1 0 0 10 116 0.6
569 0.7 300 1000 0.005 5 1 0 0 10 116 0.6
570 0.8 300 1000 0.005 5 1 0 0 10 116 0.6
571 0.4 100 500 0.015 5 1 0 0 10 116 0.6
572 0.5 100 500 0.015 5 1 0 0 10 116 0.6
573 0.6 100 500 0.015 5 1 0 0 10 116 0.6
574 0.7 100 500 0.015 5 1 0 0 10 116 0.6
575 0.8 100 500 0.015 5 1 0 0 10 116 0.6
576 0.4 200 500 0.015 5 1 0 0 10 116 0.6
577 0.5 200 500 0.015 5 1 0 0 10 116 0.6
578 0.6 200 500 0.015 5 1 0 0 10 116 0.6
579 0.7 200 500 0.015 5 1 0 0 10 116 0.6
580 0.8 200 500 0.015 5 1 0 0 10 116 0.6
581 0.4 300 500 0.015 5 1 0 0 10 116 0.6
582 0.5 300 500 0.015 5 1 0 0 10 116 0.6
583 0.6 300 500 0.015 5 1 0 0 10 116 0.6
584 0.7 300 500 0.015 5 1 0 0 10 116 0.6
585 0.8 300 500 0.015 5 1 0 0 10 116 0.6
586 0.4 100 1000 0.015 5 1 0 0 10 116 0.6
587 0.5 100 1000 0.015 5 1 0 0 10 116 0.6
588 0.6 100 1000 0.015 5 1 0 0 10 116 0.6
589 0.7 100 1000 0.015 5 1 0 0 10 116 0.6
590 0.8 100 1000 0.015 5 1 0 0 10 116 0.6
591 0.4 200 1000 0.015 5 1 0 0 10 116 0.6
592 0.5 200 1000 0.015 5 1 0 0 10 116 0.6
593 0.6 200 1000 0.015 5 1 0 0 10 116 0.6
594 0.7 200 1000 0.015 5 1 0 0 10 116 0.6
595 0.8 200 1000 0.015 5 1 0 0 10 116 0.6
596 0.4 300 1000 0.015 5 1 0 0 10 116 0.6
597 0.5 300 1000 0.015 5 1 0 0 10 116 0.6
598 0.6 300 1000 0.015 5 1 0 0 10 116 0.6
599 0.7 300 1000 0.015 5 1 0 0 10 116 0.6
600 0.8 300 1000 0.015 5 1 0 0 10 116 0.6
601 0.4 100 500 0.025 5 1 0 0 10 116 0.6
602 0.5 100 500 0.025 5 1 0 0 10 116 0.6
603 0.6 100 500 0.025 5 1 0 0 10 116 0.6
604 0.7 100 500 0.025 5 1 0 0 10 116 0.6
605 0.8 100 500 0.025 5 1 0 0 10 116 0.6
606 0.4 200 500 0.025 5 1 0 0 10 116 0.6
607 0.5 200 500 0.025 5 1 0 0 10 116 0.6
608 0.6 200 500 0.025 5 1 0 0 10 116 0.6
609 0.7 200 500 0.025 5 1 0 0 10 116 0.6
610 0.8 200 500 0.025 5 1 0 0 10 116 0.6
611 0.4 300 500 0.025 5 1 0 0 10 116 0.6
612 0.5 300 500 0.025 5 1 0 0 10 116 0.6
613 0.6 300 500 0.025 5 1 0 0 10 116 0.6
614 0.7 300 500 0.025 5 1 0 0 10 116 0.6
615 0.8 300 500 0.025 5 1 0 0 10 116 0.6
616 0.4 100 1000 0.025 5 1 0 0 10 116 0.6
617 0.5 100 1000 0.025 5 1 0 0 10 116 0.6
618 0.6 100 1000 0.025 5 1 0 0 10 116 0.6
619 0.7 100 1000 0.025 5 1 0 0 10 116 0.6
620 0.8 100 1000 0.025 5 1 0 0 10 116 0.6
621 0.4 200 1000 0.025 5 1 0 0 10 116 0.6
622 0.5 200 1000 0.025 5 1 0 0 10 116 0.6
623 0.6 200 1000 0.025 5 1 0 0 10 116 0.6
624 0.7 200 1000 0.025 5 1 0 0 10 116 0.6
625 0.8 200 1000 0.025 5 1 0 0 10 116 0.6
626 0.4 300 1000 0.025 5 1 0 0 10 116 0.6
627 0.5 300 1000 0.025 5 1 0 0 10 116 0.6
628 0.6 300 1000 0.025 5 1 0 0 10 116 0.6
629 0.7 300 1000 0.025 5 1 0 0 10 116 0.6
630 0.8 300 1000 0.025 5 1 0 0 10 116 0.6
631 0.4 100 500 0.035 5 1 0 0 10 116 0.6
632 0.5 100 500 0.035 5 1 0 0 10 116 0.6
633 0.6 100 500 0.035 5 1 0 0 10 116 0.6
634 0.7 100 500 0.035 5 1 0 0 10 116 0.6
635 0.8 100 500 0.035 5 1 0 0 10 116 0.6
636 0.4 200 500 0.035 5 1 0 0 10 116 0.6
637 0.5 200 500 0.035 5 1 0 0 10 116 0.6
638 0.6 200 500 0.035 5 1 0 0 10 116 0.6
639 0.7 200 500 0.035 5 1 0 0 10 116 0.6
640 0.8 200 500 0.035 5 1 0 0 10 116 0.6
641 0.4 300 500 0.035 5 1 0 0 10 116 0.6
642 0.5 300 500 0.035 5 1 0 0 10 116 0.6
643 0.6 300 500 0.035 5 1 0 0 10 116 0.6
644 0.7 300 500 0.035 5 1 0 0 10 116 0.6
645 0.8 300 500 0.035 5 1 0 0 10 116 0.6
646 0.4 100 1000 0.035 5 1 0 0 10 116 0.6
647 0.5 100 1000 0.035 5 1 0 0 10 116 0.6
648 0.6 100 1000 0.035 5 1 0 0 10 116 0.6
649 0.7 100 1000 0.035 5 1 0 0 10 116 0.6
650 0.8 100 1000 0.035 5 1 0 0 10 116 0.6
651 0.4 200 1000 0.035 5 1 0 0 10 116 0.6
652 0.5 200 1000 0.035 5 1 0 0 10 116 0.6
653 0.6 200 1000 0.035 5 1 0 0 10 116 0.6
654 0.7 200 1000 0.035 5 1 0 0 10 116 0.6
655 0.8 200 1000 0.035 5 1 0 0 10 116 0.6
656 0.4 300 1000 0.035 5 1 0 0 10 116 0.6
657 0.5 300 1000 0.035 5 1 0 0 10 116 0.6
658 0.6 300 1000 0.035 5 1 0 0 10 116 0.6
659 0.7 300 1000 0.035 5 1 0 0 10 116 0.6
660 0.8 300 1000 0.035 5 1 0 0 10 116 0.6
661 0.4 100 500 0.045 5 1 0 0 10 116 0.6
662 0.5 100 500 0.045 5 1 0 0 10 116 0.6
663 0.6 100 500 0.045 5 1 0 0 10 116 0.6
664 0.7 100 500 0.045 5 1 0 0 10 116 0.6
665 0.8 100 500 0.045 5 1 0 0 10 116 0.6
666 0.4 200 500 0.045 5 1 0 0 10 116 0.6
667 0.5 200 500 0.045 5 1 0 0 10 116 0.6
668 0.6 200 500 0.045 5 1 0 0 10 116 0.6
669 0.7 200 500 0.045 5 1 0 0 10 116 0.6
670 0.8 200 500 0.045 5 1 0 0 10 116 0.6
671 0.4 300 500 0.045 5 1 0 0 10 116 0.6
672 0.5 300 500 0.045 5 1 0 0 10 116 0.6
673 0.6 300 500 0.045 5 1 0 0 10 116 0.6
674 0.7 300 500 0.045 5 1 0 0 10 116 0.6
675 0.8 300 500 0.045 5 1 0 0 10 116 0.6
676 0.4 100 1000 0.045 5 1 0 0 10 116 0.6
677 0.5 100 1000 0.045 5 1 0 0 10 116 0.6
678 0.6 100 1000 0.045 5 1 0 0 10 116 0.6
679 0.7 100 1000 0.045 5 1 0 0 10 116 0.6
680 0.8 100 1000 0.045 5 1 0 0 10 116 0.6
681 0.4 200 1000 0.045 5 1 0 0 10 116 0.6
682 0.5 200 1000 0.045 5 1 0 0 10 116 0.6
683 0.6 200 1000 0.045 5 1 0 0 10 116 0.6
684 0.7 200 1000 0.045 5 1 0 0 10 116 0.6
685 0.8 200 1000 0.045 5 1 0 0 10 116 0.6
686 0.4 300 1000 0.045 5 1 0 0 10 116 0.6
687 0.5 300 1000 0.045 5 1 0 0 10 116 0.6
688 0.6 300 1000 0.045 5 1 0 0 10 116 0.6
689 0.7 300 1000 0.045 5 1 0 0 10 116 0.6
690 0.8 300 1000 0.045 5 1 0 0 10 116 0.6
691 0.4 100 500 0.055 5 1 0 0 10 116 0.6
692 0.5 100 500 0.055 5 1 0 0 10 116 0.6
693 0.6 100 500 0.055 5 1 0 0 10 116 0.6
694 0.7 100 500 0.055 5 1 0 0 10 116 0.6
695 0.8 100 500 0.055 5 1 0 0 10 116 0.6
696 0.4 200 500 0.055 5 1 0 0 10 116 0.6
697 0.5 200 500 0.055 5 1 0 0 10 116 0.6
698 0.6 200 500 0.055 5 1 0 0 10 116 0.6
699 0.7 200 500 0.055 5 1 0 0 10 116 0.6
700 0.8 200 500 0.055 5 1 0 0 10 116 0.6
701 0.4 300 500 0.055 5 1 0 0 10 116 0.6
702 0.5 300 500 0.055 5 1 0 0 10 116 0.6
703 0.6 300 500 0.055 5 1 0 0 10 116 0.6
704 0.7 300 500 0.055 5 1 0 0 10 116 0.6
705 0.8 300 500 0.055 5 1 0 0 10 116 0.6
706 0.4 100 1000 0.055 5 1 0 0 10 116 0.6
707 0.5 100 1000 0.055 5 1 0 0 10 116 0.6
708 0.6 100 1000 0.055 5 1 0 0 10 116 0.6
709 0.7 100 1000 0.055 5 1 0 0 10 116 0.6
710 0.8 100 1000 0.055 5 1 0 0 10 116 0.6
711 0.4 200 1000 0.055 5 1 0 0 10 116 0.6
712 0.5 200 1000 0.055 5 1 0 0 10 116 0.6
713 0.6 200 1000 0.055 5 1 0 0 10 116 0.6
714 0.7 200 1000 0.055 5 1 0 0 10 116 0.6
715 0.8 200 1000 0.055 5 1 0 0 10 116 0.6
716 0.4 300 1000 0.055 5 1 0 0 10 116 0.6
717 0.5 300 1000 0.055 5 1 0 0 10 116 0.6
718 0.6 300 1000 0.055 5 1 0 0 10 116 0.6
719 0.7 300 1000 0.055 5 1 0 0 10 116 0.6
720 0.8 300 1000 0.055 5 1 0 0 10 116 0.6
721 0.4 100 500 0.005 5 0 0 0 10 116 0.7
722 0.5 100 500 0.005 5 0 0 0 10 116 0.7
723 0.6 100 500 0.005 5 0 0 0 10 116 0.7
724 0.7 100 500 0.005 5 0 0 0 10 116 0.7
725 0.8 100 500 0.005 5 0 0 0 10 116 0.7
726 0.4 200 500 0.005 5 0 0 0 10 116 0.7
727 0.5 200 500 0.005 5 0 0 0 10 116 0.7
728 0.6 200 500 0.005 5 0 0 0 10 116 0.7
729 0.7 200 500 0.005 5 0 0 0 10 116 0.7
730 0.8 200 500 0.005 5 0 0 0 10 116 0.7
731 0.4 300 500 0.005 5 0 0 0 10 116 0.7
732 0.5 300 500 0.005 5 0 0 0 10 116 0.7
733 0.6 300 500 0.005 5 0 0 0 10 116 0.7
734 0.7 300 500 0.005 5 0 0 0 10 116 0.7
735 0.8 300 500 0.005 5 0 0 0 10 116 0.7
736 0.4 100 1000 0.005 5 0 0 0 10 116 0.7
737 0.5 100 1000 0.005 5 0 0 0 10 116 0.7
738 0.6 100 1000 0.005 5 0 0 0 10 116 0.7
739 0.7 100 1000 0.005 5 0 0 0 10 116 0.7
740 0.8 100 1000 0.005 5 0 0 0 10 116 0.7
741 0.4 200 1000 0.005 5 0 0 0 10 116 0.7
742 0.5 200 1000 0.005 5 0 0 0 10 116 0.7
743 0.6 200 1000 0.005 5 0 0 0 10 116 0.7
744 0.7 200 1000 0.005 5 0 0 0 10 116 0.7
745 0.8 200 1000 0.005 5 0 0 0 10 116 0.7
746 0.4 300 1000 0.005 5 0 0 0 10 116 0.7
747 0.5 300 1000 0.005 5 0 0 0 10 116 0.7
748 0.6 300 1000 0.005 5 0 0 0 10 116 0.7
749 0.7 300 1000 0.005 5 0 0 0 10 116 0.7
750 0.8 300 1000 0.005 5 0 0 0 10 116 0.7
751 0.4 100 500 0.015 5 0 0 0 10 116 0.7
752 0.5 100 500 0.015 5 0 0 0 10 116 0.7
753 0.6 100 500 0.015 5 0 0 0 10 116 0.7
754 0.7 100 500 0.015 5 0 0 0 10 116 0.7
755 0.8 100 500 0.015 5 0 0 0 10 116 0.7
756 0.4 200 500 0.015 5 0 0 0 10 116 0.7
757 0.5 200 500 0.015 5 0 0 0 10 116 0.7
758 0.6 200 500 0.015 5 0 0 0 10 116 0.7
759 0.7 200 500 0.015 5 0 0 0 10 116 0.7
760 0.8 200 500 0.015 5 0 0 0 10 116 0.7
761 0.4 300 500 0.015 5 0 0 0 10 116 0.7
762 0.5 300 500 0.015 5 0 0 0 10 116 0.7
763 0.6 300 500 0.015 5 0 0 0 10 116 0.7
764 0.7 300 500 0.015 5 0 0 0 10 116 0.7
765 0.8 300 500 0.015 5 0 0 0 10 116 0.7
766 0.4 100 1000 0.015 5 0 0 0 10 116 0.7
767 0.5 100 1000 0.015 5 0 0 0 10 116 0.7
768 0.6 100 1000 0.015 5 0 0 0 10 116 0.7
769 0.7 100 1000 0.015 5 0 0 0 10 116 0.7
770 0.8 100 1000 0.015 5 0 0 0 10 116 0.7
771 0.4 200 1000 0.015 5 0 0 0 10 116 0.7
772 0.5 200 1000 0.015 5 0 0 0 10 116 0.7
773 0.6 200 1000 0.015 5 0 0 0 10 116 0.7
774 0.7 200 1000 0.015 5 0 0 0 10 116 0.7
775 0.8 200 1000 0.015 5 0 0 0 10 116 0.7
776 0.4 300 1000 0.015 5 0 0 0 10 116 0.7
777 0.5 300 1000 0.015 5 0 0 0 10 116 0.7
778 0.6 300 1000 0.015 5 0 0 0 10 116 0.7
779 0.7 300 1000 0.015 5 0 0 0 10 116 0.7
780 0.8 300 1000 0.015 5 0 0 0 10 116 0.7
781 0.4 100 500 0.025 5 0 0 0 10 116 0.7
782 0.5 100 500 0.025 5 0 0 0 10 116 0.7
783 0.6 100 500 0.025 5 0 0 0 10 116 0.7
784 0.7 100 500 0.025 5 0 0 0 10 116 0.7
785 0.8 100 500 0.025 5 0 0 0 10 116 0.7
786 0.4 200 500 0.025 5 0 0 0 10 116 0.7
787 0.5 200 500 0.025 5 0 0 0 10 116 0.7
788 0.6 200 500 0.025 5 0 0 0 10 116 0.7
789 0.7 200 500 0.025 5 0 0 0 10 116 0.7
790 0.8 200 500 0.025 5 0 0 0 10 116 0.7
791 0.4 300 500 0.025 5 0 0 0 10 116 0.7
792 0.5 300 500 0.025 5 0 0 0 10 116 0.7
793 0.6 300 500 0.025 5 0 0 0 10 116 0.7
794 0.7 300 500 0.025 5 0 0 0 10 116 0.7
795 0.8 300 500 0.025 5 0 0 0 10 116 0.7
796 0.4 100 1000 0.025 5 0 0 0 10 116 0.7
797 0.5 100 1000 0.025 5 0 0 0 10 116 0.7
798 0.6 100 1000 0.025 5 0 0 0 10 116 0.7
799 0.7 100 1000 0.025 5 0 0 0 10 116 0.7
800 0.8 100 1000 0.025 5 0 0 0 10 116 0.7
801 0.4 200 1000 0.025 5 0 0 0 10 116 0.7
802 0.5 200 1000 0.025 5 0 0 0 10 116 0.7
803 0.6 200 1000 0.025 5 0 0 0 10 116 0.7
804 0.7 200 1000 0.025 5 0 0 0 10 116 0.7
805 0.8 200 1000 0.025 5 0 0 0 10 116 0.7
806 0.4 300 1000 0.025 5 0 0 0 10 116 0.7
807 0.5 300 1000 0.025 5 0 0 0 10 116 0.7
808 0.6 300 1000 0.025 5 0 0 0 10 116 0.7
809 0.7 300 1000 0.025 5 0 0 0 10 116 0.7
810 0.8 300 1000 0.025 5 0 0 0 10 116 0.7
811 0.4 100 500 0.035 5 0 0 0 10 116 0.7
812 0.5 100 500 0.035 5 0 0 0 10 116 0.7
813 0.6 100 500 0.035 5 0 0 0 10 116 0.7
814 0.7 100 500 0.035 5 0 0 0 10 116 0.7
815 0.8 100 500 0.035 5 0 0 0 10 116 0.7
816 0.4 200 500 0.035 5 0 0 0 10 116 0.7
817 0.5 200 500 0.035 5 0 0 0 10 116 0.7
818 0.6 200 500 0.035 5 0 0 0 10 116 0.7
819 0.7 200 500 0.035 5 0 0 0 10 116 0.7
820 0.8 200 500 0.035 5 0 0 0 10 116 0.7
821 0.4 300 500 0.035 5 0 0 0 10 116 0.7
822 0.5 300 500 0.035 5 0 0 0 10 116 0.7
823 0.6 300 500 0.035 5 0 0 0 10 116 0.7
824 0.7 300 500 0.035 5 0 0 0 10 116 0.7
825 0.8 300 500 0.035 5 0 0 0 10 116 0.7
826 0.4 100 1000 0.035 5 0 0 0 10 116 0.7
827 0.5 100 1000 0.035 5 0 0 0 10 116 0.7
828 0.6 100 1000 0.035 5 0 0 0 10 116 0.7
829 0.7 100 1000 0.035 5 0 0 0 10 116 0.7
830 0.8 100 1000 0.035 5 0 0 0 10 116 0.7
831 0.4 200 1000 0.035 5 0 0 0 10 116 0.7
832 0.5 200 1000 0.035 5 0 0 0 10 116 0.7
833 0.6 200 1000 0.035 5 0 0 0 10 116 0.7
834 0.7 200 1000 0.035 5 0 0 0 10 116 0.7
835 0.8 200 1000 0.035 5 0 0 0 10 116 0.7
836 0.4 300 1000 0.035 5 0 0 0 10 116 0.7
837 0.5 300 1000 0.035 5 0 0 0 10 116 0.7
838 0.6 300 1000 0.035 5 0 0 0 10 116 0.7
839 0.7 300 1000 0.035 5 0 0 0 10 116 0.7
840 0.8 300 1000 0.035 5 0 0 0 10 116 0.7
841 0.4 100 500 0.045 5 0 0 0 10 116 0.7
842 0.5 100 500 0.045 5 0 0 0 10 116 0.7
843 0.6 100 500 0.045 5 0 0 0 10 116 0.7
844 0.7 100 500 0.045 5 0 0 0 10 116 0.7
845 0.8 100 500 0.045 5 0 0 0 10 116 0.7
846 0.4 200 500 0.045 5 0 0 0 10 116 0.7
847 0.5 200 500 0.045 5 0 0 0 10 116 0.7
848 0.6 200 500 0.045 5 0 0 0 10 116 0.7
849 0.7 200 500 0.045 5 0 0 0 10 116 0.7
850 0.8 200 500 0.045 5 0 0 0 10 116 0.7
851 0.4 300 500 0.045 5 0 0 0 10 116 0.7
852 0.5 300 500 0.045 5 0 0 0 10 116 0.7
853 0.6 300 500 0.045 5 0 0 0 10 116 0.7
854 0.7 300 500 0.045 5 0 0 0 10 116 0.7
855 0.8 300 500 0.045 5 0 0 0 10 116 0.7
856 0.4 100 1000 0.045 5 0 0 0 10 116 0.7
857 0.5 100 1000 0.045 5 0 0 0 10 116 0.7
858 0.6 100 1000 0.045 5 0 0 0 10 116 0.7
859 0.7 100 1000 0.045 5 0 0 0 10 116 0.7
860 0.8 100 1000 0.045 5 0 0 0 10 116 0.7
861 0.4 200 1000 0.045 5 0 0 0 10 116 0.7
862 0.5 200 1000 0.045 5 0 0 0 10 116 0.7
863 0.6 200 1000 0.045 5 0 0 0 10 116 0.7
864 0.7 200 1000 0.045 5 0 0 0 10 116 0.7
865 0.8 200 1000 0.045 5 0 0 0 10 116 0.7
866 0.4 300 1000 0.045 5 0 0 0 10 116 0.7
867 0.5 300 1000 0.045 5 0 0 0 10 116 0.7
868 0.6 300 1000 0.045 5 0 0 0 10 116 0.7
869 0.7 300 1000 0.045 5 0 0 0 10 116 0.7
870 0.8 300 1000 0.045 5 0 0 0 10 116 0.7
871 0.4 100 500 0.055 5 0 0 0 10 116 0.7
872 0.5 100 500 0.055 5 0 0 0 10 116 0.7
873 0.6 100 500 0.055 5 0 0 0 10 116 0.7
874 0.7 100 500 0.055 5 0 0 0 10 116 0.7
875 0.8 100 500 0.055 5 0 0 0 10 116 0.7
876 0.4 200 500 0.055 5 0 0 0 10 116 0.7
877 0.5 200 500 0.055 5 0 0 0 10 116 0.7
878 0.6 200 500 0.055 5 0 0 0 10 116 0.7
879 0.7 200 500 0.055 5 0 0 0 10 116 0.7
880 0.8 200 500 0.055 5 0 0 0 10 116 0.7
881 0.4 300 500 0.055 5 0 0 0 10 116 0.7
882 0.5 300 500 0.055 5 0 0 0 10 116 0.7
883 0.6 300 500 0.055 5 0 0 0 10 116 0.7
884 0.7 300 500 0.055 5 0 0 0 10 116 0.7
885 0.8 300 500 0.055 5 0 0 0 10 116 0.7
886 0.4 100 1000 0.055 5 0 0 0 10 116 0.7
887 0.5 100 1000 0.055 5 0 0 0 10 116 0.7
888 0.6 100 1000 0.055 5 0 0 0 10 116 0.7
889 0.7 100 1000 0.055 5 0 0 0 10 116 0.7
890 0.8 100 1000 0.055 5 0 0 0 10 116 0.7
891 0.4 200 1000 0.055 5 0 0 0 10 116 0.7
892 0.5 200 1000 0.055 5 0 0 0 10 116 0.7
893 0.6 200 1000 0.055 5 0 0 0 10 116 0.7
894 0.7 200 1000 0.055 5 0 0 0 10 116 0.7
895 0.8 200 1000 0.055 5 0 0 0 10 116 0.7
896 0.4 300 1000 0.055 5 0 0 0 10 116 0.7
897 0.5 300 1000 0.055 5 0 0 0 10 116 0.7
898 0.6 300 1000 0.055 5 0 0 0 10 116 0.7
899 0.7 300 1000 0.055 5 0 0 0 10 116 0.7
900 0.8 300 1000 0.055 5 0 0 0 10 116 0.7
901 0.4 100 500 0.005 5 1 0 0 10 116 0.7
902 0.5 100 500 0.005 5 1 0 0 10 116 0.7
903 0.6 100 500 0.005 5 1 0 0 10 116 0.7
904 0.7 100 500 0.005 5 1 0 0 10 116 0.7
905 0.8 100 500 0.005 5 1 0 0 10 116 0.7
906 0.4 200 500 0.005 5 1 0 0 10 116 0.7
907 0.5 200 500 0.005 5 1 0 0 10 116 0.7
